Pair ID,Explanation
pair_73,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'I'. 'E' is cheaper plan than 'A' and 'B' and 'F' and 'H' and 'J' and 'L' and 'N' and 'O' and 'P' and 'R' and 'T'. 'E' is better plan than 'A' and 'B' and 'H' and 'J' and 'K' and 'L' and 'N' and 'R' and 'T'. 'E' is faster plan than 'B' and 'H' and 'J' and 'L' and 'O' and 'T'. 'E' is shorter plan than 'A' and 'H' and 'K' and 'P' and 'R'. 'E' has expected makespan 'E makespan'; while 'I' has expected makespan 'I makespan'. 'E' has number of tasks 'E number of tasks'; while 'I' has number of tasks 'I number of tasks'. 'E' has cost 'E cost'; while 'I' has cost 'I cost'. 'I' is plan with same cost as 'N'. 'A' is cheaper plan than 'I', and 'B' is cheaper plan than 'I', and 'F' is cheaper plan than 'I', and 'H' is cheaper plan than 'I', and 'J' is cheaper plan than 'I', and 'L' is cheaper plan than 'I', and 'O' is cheaper plan than 'I', and 'P' is cheaper plan than 'I', and 'R' is cheaper plan than 'I', and 'T' is cheaper plan than 'I'. 'B' is faster plan than 'I', and 'H' is faster plan than 'I', and 'J' is faster plan than 'I', and 'L' is faster plan than 'I', and 'O' is faster plan than 'I', and 'T' is faster plan than 'I'. 'A' is shorter plan than 'I', and 'H' is shorter plan than 'I', and 'K' is shorter plan than 'I', and 'P' is shorter plan than 'I', and 'R' is shorter plan than 'I'. 'H' is better plan than 'I', and 'O' is better plan than 'I', and 'P' is better plan than 'I'. 
"
pair_74,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'J'. 'E' is shorter plan than 'A' and 'C' and 'D' and 'F' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'E' is better plan than 'A' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'E' is cheaper plan than 'A' and 'F' and 'O' and 'P'. 'E' has expected makespan 'E makespan'; while 'J' has expected makespan 'J makespan'. 'E' has number of tasks 'E number of tasks'; while 'J' has number of tasks 'J number of tasks'. 'E' has cost 'E cost'; while 'J' has cost 'J cost'. 'A' is shorter plan than 'J', and 'C' is shorter plan than 'J', and 'D' is shorter plan than 'J', and 'F' is shorter plan than 'J', and 'G' is shorter plan than 'J', and 'H' is shorter plan than 'J', and 'I' is shorter plan than 'J', and 'K' is shorter plan than 'J', and 'L' is shorter plan than 'J', and 'N' is shorter plan than 'J', and 'P' is shorter plan than 'J', and 'Q' is shorter plan than 'J', and 'R' is shorter plan than 'J', and 'S' is shorter plan than 'J', and 'T' is shorter plan than 'J'. 'A' is cheaper plan than 'J', and 'F' is cheaper plan than 'J', and 'O' is cheaper plan than 'J', and 'P' is cheaper plan than 'J'. 'F' is better plan than 'J', and 'P' is better plan than 'J'. 
"
pair_75,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'K'. 'E' is cheaper plan than 'A' and 'B' and 'D' and 'F' and 'H' and 'I' and 'J' and 'L' and 'N' and 'O' and 'P' and 'R' and 'S' and 'T'. 'E' is faster plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'L' and 'N' and 'O' and 'R' and 'S' and 'T'. 'E' is better plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'L' and 'N' and 'R' and 'S' and 'T'. 'E' has expected makespan 'E makespan'; while 'K' has expected makespan 'K makespan'. 'E' has number of tasks 'E number of tasks'; while 'K' has number of tasks 'K number of tasks'. 'E' has cost 'E cost'; while 'K' has cost 'K cost'. 'E' is shorter plan than 'A' and 'H'. 'A' is cheaper plan than 'K', and 'B' is cheaper plan than 'K', and 'D' is cheaper plan than 'K', and 'F' is cheaper plan than 'K', and 'H' is cheaper plan than 'K', and 'I' is cheaper plan than 'K', and 'J' is cheaper plan than 'K', and 'L' is cheaper plan than 'K', and 'N' is cheaper plan than 'K', and 'O' is cheaper plan than 'K', and 'P' is cheaper plan than 'K', and 'R' is cheaper plan than 'K', and 'S' is cheaper plan than 'K', and 'T' is cheaper plan than 'K'. 'A' is faster plan than 'K', and 'B' is faster plan than 'K', and 'D' is faster plan than 'K', and 'H' is faster plan than 'K', and 'I' is faster plan than 'K', and 'J' is faster plan than 'K', and 'L' is faster plan than 'K', and 'N' is faster plan than 'K', and 'O' is faster plan than 'K', and 'R' is faster plan than 'K', and 'S' is faster plan than 'K', and 'T' is faster plan than 'K'. 'A' is better plan than 'K', and 'H' is better plan than 'K', and 'O' is better plan than 'K'. 'A' is shorter plan than 'K', and 'H' is shorter plan than 'K'. 
"
pair_76,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'L'. 'E' is better plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'K' and 'R' and 'S' and 'T'. 'E' is shorter plan than 'A' and 'D' and 'H' and 'I' and 'K' and 'P' and 'R' and 'S'. 'E' is cheaper plan than 'A' and 'F' and 'H' and 'J' and 'O' and 'P'. 'E' is faster plan than 'B' and 'J' and 'O' and 'T'. 'E' has expected makespan 'E makespan'; while 'L' has expected makespan 'L makespan'. 'E' has number of tasks 'E number of tasks'; while 'L' has number of tasks 'L number of tasks'. 'E' has cost 'E cost'; while 'L' has cost 'L cost'. 'A' is shorter plan than 'L', and 'D' is shorter plan than 'L', and 'H' is shorter plan than 'L', and 'I' is shorter plan than 'L', and 'K' is shorter plan than 'L', and 'P' is shorter plan than 'L', and 'R' is shorter plan than 'L', and 'S' is shorter plan than 'L'. 'A' is cheaper plan than 'L', and 'F' is cheaper plan than 'L', and 'H' is cheaper plan than 'L', and 'J' is cheaper plan than 'L', and 'O' is cheaper plan than 'L', and 'P' is cheaper plan than 'L'. 'B' is faster plan than 'L', and 'J' is faster plan than 'L', and 'O' is faster plan than 'L', and 'T' is faster plan than 'L'. 'O' is better plan than 'L', and 'P' is better plan than 'L'. 
"
pair_77,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'E' is cheaper plan than 'A' and 'B' and 'C' and 'D' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'E' is shorter plan than 'A' and 'B' and 'C' and 'D' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'E' is faster plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'Q' and 'R' and 'S' and 'T'. 'E' is better plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'E' has expected makespan 'E makespan'; while 'M' has expected makespan 'M makespan'. 'E' has number of tasks 'E number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'E' has cost 'E cost'; while 'M' has cost 'M cost'. 'A' is cheaper plan than 'M', and 'B' is cheaper plan than 'M', and 'C' is cheaper plan than 'M', and 'D' is cheaper plan than 'M', and 'F' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'H' is cheaper plan than 'M', and 'I' is cheaper plan than 'M', and 'J' is cheaper plan than 'M', and 'K' is cheaper plan than 'M', and 'L' is cheaper plan than 'M', and 'N' is cheaper plan than 'M', and 'O' is cheaper plan than 'M', and 'P' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M', and 'R' is cheaper plan than 'M', and 'S' is cheaper plan than 'M', and 'T' is cheaper plan than 'M'. 'A' is better plan than 'M', and 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'F' is better plan than 'M', and 'G' is better plan than 'M', and 'H' is better plan than 'M', and 'I' is better plan than 'M', and 'J' is better plan than 'M', and 'K' is better plan than 'M', and 'L' is better plan than 'M', and 'N' is better plan than 'M', and 'O' is better plan than 'M', and 'P' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'A' is shorter plan than 'M', and 'B' is shorter plan than 'M', and 'C' is shorter plan than 'M', and 'D' is shorter plan than 'M', and 'F' is shorter plan than 'M', and 'G' is shorter plan than 'M', and 'H' is shorter plan than 'M', and 'I' is shorter plan than 'M', and 'J' is shorter plan than 'M', and 'K' is shorter plan than 'M', and 'L' is shorter plan than 'M', and 'N' is shorter plan than 'M', and 'P' is shorter plan than 'M', and 'Q' is shorter plan than 'M', and 'R' is shorter plan than 'M', and 'S' is shorter plan than 'M', and 'T' is shorter plan than 'M'. 'A' is faster plan than 'M', and 'B' is faster plan than 'M', and 'C' is faster plan than 'M', and 'D' is faster plan than 'M', and 'G' is faster plan than 'M', and 'H' is faster plan than 'M', and 'I' is faster plan than 'M', and 'J' is faster plan than 'M', and 'K' is faster plan than 'M', and 'L' is faster plan than 'M', and 'N' is faster plan than 'M', and 'O' is faster plan than 'M', and 'Q' is faster plan than 'M', and 'R' is faster plan than 'M', and 'S' is faster plan than 'M', and 'T' is faster plan than 'M'. 
"
pair_78,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'N'. 'E' is cheaper plan than 'A' and 'B' and 'F' and 'H' and 'I' and 'J' and 'L' and 'O' and 'P' and 'R' and 'T'. 'E' is better plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'K' and 'L' and 'R' and 'S' and 'T'. 'E' is shorter plan than 'A' and 'D' and 'F' and 'H' and 'I' and 'K' and 'L' and 'P' and 'R' and 'S'. 'E' is faster plan than 'B' and 'H' and 'I' and 'J' and 'L' and 'O' and 'R' and 'T'. 'E' has expected makespan 'E makespan'; while 'N' has expected makespan 'N makespan'. 'E' has number of tasks 'E number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'E' has cost 'E cost'; while 'N' has cost 'N cost'. 'N' is plan with same cost as 'I'. 'A' is cheaper plan than 'N', and 'B' is cheaper plan than 'N', and 'F' is cheaper plan than 'N', and 'H' is cheaper plan than 'N', and 'J' is cheaper plan than 'N', and 'L' is cheaper plan than 'N', and 'O' is cheaper plan than 'N', and 'P' is cheaper plan than 'N', and 'R' is cheaper plan than 'N', and 'T' is cheaper plan than 'N'. 'A' is shorter plan than 'N', and 'D' is shorter plan than 'N', and 'F' is shorter plan than 'N', and 'H' is shorter plan than 'N', and 'I' is shorter plan than 'N', and 'K' is shorter plan than 'N', and 'L' is shorter plan than 'N', and 'P' is shorter plan than 'N', and 'R' is shorter plan than 'N', and 'S' is shorter plan than 'N'. 'B' is faster plan than 'N', and 'H' is faster plan than 'N', and 'I' is faster plan than 'N', and 'J' is faster plan than 'N', and 'L' is faster plan than 'N', and 'O' is faster plan than 'N', and 'R' is faster plan than 'N', and 'T' is faster plan than 'N'. 'F' is better plan than 'N', and 'H' is better plan than 'N', and 'L' is better plan than 'N', and 'O' is better plan than 'N', and 'P' is better plan than 'N', and 'R' is better plan than 'N'. 
"
pair_79,"'E' is cheaper plan than and is longer plan than and is faster plan than 'O'. 'E' has expected makespan 'E makespan'; while 'O' has expected makespan 'O makespan'. 'E' has number of tasks 'E number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'E' has cost 'E cost'; while 'O' has cost 'O cost'. 'E' is cheaper plan than 'F'. 'E' is faster plan than 'J'. 'E' is better plan than 'J'. 'F' is cheaper plan than 'O'. 'J' is faster plan than 'O'. 
"
pair_80,"'E' is cheaper plan than and is shorter plan than and is slower plan than 'P'. 'E' is shorter plan than 'A' and 'H' and 'K'. 'E' is better plan than 'A' and 'H' and 'K'. 'E' has expected makespan 'E makespan'; while 'P' has expected makespan 'P makespan'. 'E' has number of tasks 'E number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'E' has cost 'E cost'; while 'P' has cost 'P cost'. 'E' is cheaper plan than 'F' and 'O'. 'A' is shorter plan than 'P', and 'H' is shorter plan than 'P', and 'K' is shorter plan than 'P'. 'F' is cheaper plan than 'P', and 'O' is cheaper plan than 'P'. 
"
pair_81,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'E' is cheaper plan than 'A' and 'B' and 'D' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'P' and 'R' and 'S' and 'T'. 'E' is shorter plan than 'A' and 'C' and 'D' and 'F' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'E' is faster plan than 'A' and 'B' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'R' and 'S' and 'T'. 'E' is better plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'E' has expected makespan 'E makespan'; while 'Q' has expected makespan 'Q makespan'. 'E' has number of tasks 'E number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'E' has cost 'E cost'; while 'Q' has cost 'Q cost'. 'A' is cheaper plan than 'Q', and 'B' is cheaper plan than 'Q', and 'D' is cheaper plan than 'Q', and 'F' is cheaper plan than 'Q', and 'G' is cheaper plan than 'Q', and 'H' is cheaper plan than 'Q', and 'I' is cheaper plan than 'Q', and 'J' is cheaper plan than 'Q', and 'K' is cheaper plan than 'Q', and 'L' is cheaper plan than 'Q', and 'N' is cheaper plan than 'Q', and 'O' is cheaper plan than 'Q', and 'P' is cheaper plan than 'Q', and 'R' is cheaper plan than 'Q', and 'S' is cheaper plan than 'Q', and 'T' is cheaper plan than 'Q'. 'A' is shorter plan than 'Q', and 'C' is shorter plan than 'Q', and 'D' is shorter plan than 'Q', and 'F' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'H' is shorter plan than 'Q', and 'I' is shorter plan than 'Q', and 'K' is shorter plan than 'Q', and 'L' is shorter plan than 'Q', and 'N' is shorter plan than 'Q', and 'P' is shorter plan than 'Q', and 'R' is shorter plan than 'Q', and 'S' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 'A' is faster plan than 'Q', and 'B' is faster plan than 'Q', and 'D' is faster plan than 'Q', and 'G' is faster plan than 'Q', and 'H' is faster plan than 'Q', and 'I' is faster plan than 'Q', and 'J' is faster plan than 'Q', and 'K' is faster plan than 'Q', and 'L' is faster plan than 'Q', and 'N' is faster plan than 'Q', and 'O' is faster plan than 'Q', and 'R' is faster plan than 'Q', and 'S' is faster plan than 'Q', and 'T' is faster plan than 'Q'. 'A' is better plan than 'Q', and 'D' is better plan than 'Q', and 'F' is better plan than 'Q', and 'G' is better plan than 'Q', and 'H' is better plan than 'Q', and 'I' is better plan than 'Q', and 'K' is better plan than 'Q', and 'L' is better plan than 'Q', and 'N' is better plan than 'Q', and 'O' is better plan than 'Q', and 'P' is better plan than 'Q', and 'R' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 
"
pair_82,"'E' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'R'. 'E' is cheaper plan than 'A' and 'F' and 'H' and 'J' and 'L' and 'O' and 'P' and 'T'. 'E' is better plan than 'A' and 'B' and 'H' and 'I' and 'J' and 'K' and 'L' and 'T'. 'E' is faster plan than 'B' and 'H' and 'I' and 'J' and 'L' and 'O' and 'T'. 'E' is shorter plan than 'A' and 'H' and 'K' and 'P'. 'E' has expected makespan 'E makespan'; while 'R' has expected makespan 'R makespan'. 'E' has number of tasks 'E number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'E' has cost 'E cost'; while 'R' has cost 'R cost'. 'A' is cheaper plan than 'R', and 'F' is cheaper plan than 'R', and 'H' is cheaper plan than 'R', and 'J' is cheaper plan than 'R', and 'L' is cheaper plan than 'R', and 'O' is cheaper plan than 'R', and 'P' is cheaper plan than 'R', and 'T' is cheaper plan than 'R'. 'B' is faster plan than 'R', and 'H' is faster plan than 'R', and 'I' is faster plan than 'R', and 'J' is faster plan than 'R', and 'L' is faster plan than 'R', and 'O' is faster plan than 'R', and 'T' is faster plan than 'R'. 'A' is shorter plan than 'R', and 'H' is shorter plan than 'R', and 'K' is shorter plan than 'R', and 'P' is shorter plan than 'R'. 'H' is better plan than 'R', and 'O' is better plan than 'R', and 'P' is better plan than 'R'. 
"
